timestamp,raw_response
2025-08-19 13:26:04,"{
  ""stock_code"": ""FORCEMOT"",
  ""instrument_token"": 2962689,
  ""support"": 18000.0,
  ""resistance"": 20400.0,
  ""volume_threshold"": 178996,
  ""bollinger"": {
    ""mid_price"": 19500.0,
    ""upper_band"": 20155.0,
    ""lower_band"": 19200.0
  },
  ""macd"": {
    ""signal_line"": 6.389882551421106,
    ""histogram"": 1.8017334511223595,
    ""ma_fast"": 9.0,
    ""ma_slow"": 20.0,
    ""ma_signal"": 6.389882551421106
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a consolidation near support levels with low volatility."",
    ""No significant breakout or trend reversal signals observed in recent data."",
    ""MACD histogram remains positive but shows signs of weakening, indicating potential slowdown in bullish momentum."",
    ""ADX remains above 20, indicating a trending market but with no clear acceleration.""
  ],
  ""last_updated"": ""2025-08-19 13:24:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:30:12,"{
  ""stock_code"": ""FORCEMOT"",
  ""instrument_token"": 2962689,
  ""support"": 18000.0,
  ""resistance"": 20400.0,
  ""volume_threshold"": 178996,
  ""bollinger"": {
    ""mid_price"": 19500.0,
    ""upper_band"": 20155.0,
    ""lower_band"": 19200.0
  },
  ""macd"": {
    ""signal_line"": 6.389882551421106,
    ""histogram"": 1.8017334511223595,
    ""ma_fast"": 9.0,
    ""ma_slow"": 20.0,
    ""ma_signal"": 6.389882551421106
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a strong upward breakout beyond resistance levels with increased volume."",
    ""Short-term momentum indicators (MACD, ADX) suggest a strengthening bullish trend."",
    ""Recent price action indicates a potential continuation of the upward move.""
  ],
  ""last_updated"": ""2025-08-19 13:24:00"",
  ""signal"": ""Buy""
}"
2025-08-19 13:36:08,"{
  ""stock_code"": ""FORCEMOT"",
  ""instrument_token"": 2962689,
  ""support"": 18000.0,
  ""resistance"": 20400.0,
  ""volume_threshold"": 178996,
  ""bollinger"": {
    ""mid_price"": 19500.0,
    ""upper_band"": 20155.0,
    ""lower_band"": 19200.0
  },
  ""macd"": {
    ""signal_line"": 6.389882551421106,
    ""histogram"": 1.8017334511223595,
    ""ma_fast"": 9.0,
    ""ma_slow"": 20.0,
    ""ma_signal"": 6.389882551421106
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles indicate a strong upward momentum with prices approaching resistance levels."",
    ""Recent volume has increased significantly, supporting a potential breakout."",
    ""Short-term indicators (MACD, ADX) suggest continued bullish trend momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:24:00"",
  ""signal"": ""Buy""
}"
2025-08-19 15:17:06,"{
  ""stock_code"": ""FORCEMOT"",
  ""instrument_token"": 2962689,
  ""support"": 18000.0,
  ""resistance"": 20400.0,
  ""volume_threshold"": 178996,
  ""bollinger"": {
    ""mid_price"": 19500.0,
    ""upper_band"": 20155.0,
    ""lower_band"": 19200.0
  },
  ""macd"": {
    ""signal_line"": 6.389882551421106,
    ""histogram"": 1.8017334511223595,
    ""ma_fast"": 9.0,
    ""ma_slow"": 20.0,
    ""ma_signal"": 6.389882551421106
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a strong upward momentum with price near resistance levels."",
    ""Recent volume spikes and positive MACD histogram support bullish trend."",
    ""ADX remains above 20, indicating a trending market."",
    ""Recent price action suggests potential breakout above resistance.""
  ],
  ""last_updated"": ""2025-08-19 15:15:00"",
  ""signal"": ""Buy""
}"
2025-08-19 15:21:39,"{
  ""stock_code"": ""FORCEMOT"",
  ""instrument_token"": 2962689,
  ""support"": 18000.0,
  ""resistance"": 20400.0,
  ""volume_threshold"": 178996,
  ""bollinger"": {
    ""mid_price"": 19500.0,
    ""upper_band"": 20155.0,
    ""lower_band"": 19200.0
  },
  ""macd"": {
    ""signal_line"": 6.389882551421106,
    ""histogram"": 1.8017334511223595,
    ""ma_fast"": 9.0,
    ""ma_slow"": 20.0,
    ""ma_signal"": 6.389882551421106
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a strong upward momentum with price near resistance levels."",
    ""Recent volume spikes and positive MACD histogram support bullish trend."",
    ""ADX remains above 20, indicating a trending market."",
    ""Recent price action suggests potential breakout above resistance.""
  ],
  ""last_updated"": ""2025-08-19 15:15:00"",
  ""signal"": ""Buy""
}"
2025-08-22 12:12:40,"{
  ""stock_code"": ""FORCEMOT"",
  ""instrument_token"": 2962689,
  ""support"": 20444.98,
  ""resistance"": 21880.72,
  ""volume_threshold"": 406,
  ""bollinger"": {
    ""mid_price"": 21162.85,
    ""upper_band"": 21880.72,
    ""lower_band"": 20444.98
  },
  ""macd"": {
    ""signal_line"": 6.389882551421106,
    ""histogram"": 1.8017334511223595,
    ""ma_fast"": 9.0,
    ""ma_slow"": 20.0,
    ""ma_signal"": 6.389882551421106
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a strong upward breakout with close above resistance level."",
    ""Short-term momentum indicators (MACD, ADX) suggest increasing trend strength."",
    ""Recent volume spike supports breakout confirmation."",
    ""Support and resistance levels remain valid, but resistance may be tested soon.""
  ],
  ""last_updated"": ""2025-08-21 11:33:05"",
  ""signal"": ""Buy""
}"
2025-09-01 14:47:20,"{
  ""stock_code"": ""FORCEMOT"",
  ""instrument_token"": 2962689,
  ""ohlcv"": {
    ""time"": null,
    ""open"": null,
    ""high"": null,
    ""low"": null,
    ""close"": null,
    ""volume"": null
  },
  ""support"": 20576.82,
  ""resistance"": 21915.58,
  ""volume_threshold"": 78,
  ""bollinger"": {
    ""mid_price"": 21246.2,
    ""upper_band"": 21915.58,
    ""lower_band"": 20576.82
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent daily candles show price near support level with bullish momentum (Close rising from 20047 to 20869)."",
    ""Recent indicator data indicates positive trend with ADX above threshold (50.79), suggesting strong trend strength."",
    ""Price is within Bollinger bands, with slight upward movement, indicating potential for continuation.""
  ],
  ""signal"": ""Bullish"",
  ""predicted_targets"": {
    ""1d"": {
      ""ret"": 0.012,
      ""price"": 19250.0
    },
    ""1w"": {
      ""ret"": 0.045,
      ""price"": 19660.0
    },
    ""3m"": {
      ""ret"": 0.12,
      ""price"": 21500.0
    }
  },
  ""targets"": {
    ""1d"": {
      ""time"": null,
      ""price"": 19250.0,
      ""ret"": 0.012
    },
    ""1w"": {
      ""time"": null,
      ""price"": 19660.0,
      ""ret"": 0.045
    },
    ""3m"": {
      ""time"": null,
      ""price"": 21500.0,
      ""ret"": 0.12
    }
  }
}"
2025-09-01 14:55:23,"{
  ""stock_code"": ""FORCEMOT"",
  ""instrument_token"": 2962689,
  ""ohlcv"": {
    ""time"": ""2025-09-01 14:46:00+00:00"",
    ""open"": 19150.0,
    ""high"": 19155.0,
    ""low"": 19143.0,
    ""close"": 19151.0,
    ""volume"": 122
  },
  ""support"": 20576.82,
  ""resistance"": 21915.58,
  ""volume_threshold"": 78,
  ""bollinger"": {
    ""mid_price"": 21246.2,
    ""upper_band"": 21915.58,
    ""lower_band"": 20576.82
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent daily candles show price near support level with bullish momentum (Close rising from 20047 to 20869)."",
    ""Recent indicator data indicates positive trend with ADX above threshold (50.79), suggesting strong trend strength."",
    ""Price is within Bollinger bands, with slight upward movement, indicating potential for continuation.""
  ],
  ""signal"": ""Bullish"",
  ""predicted_targets"": {
    ""1d"": {
      ""ret"": 0.012,
      ""price"": 19250.0,
      ""method"": ""llm_v1""
    },
    ""1w"": {
      ""ret"": 0.045,
      ""price"": 19660.0,
      ""method"": ""llm_v1""
    },
    ""3m"": {
      ""ret"": 0.12,
      ""price"": 21500.0,
      ""method"": ""llm_v1""
    }
  },
  ""targets"": {
    ""1d"": {
      ""time"": null,
      ""price"": 19250.0,
      ""ret"": 0.012
    },
    ""1w"": {
      ""time"": null,
      ""price"": 19660.0,
      ""ret"": 0.045
    },
    ""3m"": {
      ""time"": null,
      ""price"": 21500.0,
      ""ret"": 0.12
    }
  }
}"
2025-09-01 15:01:57,"{
  ""stock_code"": ""FORCEMOT"",
  ""instrument_token"": 2962689,
  ""ohlcv"": {
    ""time"": ""2025-09-01 14:54:00+00:00"",
    ""open"": 19110.0,
    ""high"": 19115.0,
    ""low"": 19110.0,
    ""close"": 19111.0,
    ""volume"": 72
  },
  ""support"": 20576.82,
  ""resistance"": 21915.58,
  ""volume_threshold"": 78,
  ""bollinger"": {
    ""mid_price"": 21246.2,
    ""upper_band"": 21915.58,
    ""lower_band"": 20576.82
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent daily candles show price near support level with bullish momentum (Close rising from 20047 to 20869)."",
    ""Recent indicator data indicates positive trend with ADX above threshold (50.79), suggesting strong trend strength."",
    ""Price is within Bollinger bands, with slight upward movement, indicating potential for continuation.""
  ],
  ""signal"": ""Bullish"",
  ""predicted_targets"": {
    ""1d"": {
      ""ret"": 0.012,
      ""price"": 19250.0,
      ""method"": ""llm_v1""
    },
    ""1w"": {
      ""ret"": 0.045,
      ""price"": 19660.0,
      ""method"": ""llm_v1""
    },
    ""3m"": {
      ""ret"": 0.12,
      ""price"": 21500.0,
      ""method"": ""llm_v1""
    }
  },
  ""targets"": {
    ""1d"": {
      ""time"": null,
      ""price"": 19250.0,
      ""ret"": 0.012
    },
    ""1w"": {
      ""time"": null,
      ""price"": 19660.0,
      ""ret"": 0.045
    },
    ""3m"": {
      ""time"": null,
      ""price"": 21500.0,
      ""ret"": 0.12
    }
  }
}"
2025-09-02 11:05:57,"{
  ""stock_code"": ""FORCEMOT"",
  ""instrument_token"": 2962689,
  ""ohlcv"": {
    ""time"": null,
    ""open"": null,
    ""high"": null,
    ""low"": null,
    ""close"": null,
    ""volume"": null
  },
  ""support"": 20576.82,
  ""resistance"": 21915.58,
  ""support_realtime"": null,
  ""resistance_realtime"": null,
  ""support_1d"": null,
  ""resistance_1d"": null,
  ""support_1w"": null,
  ""resistance_1w"": null,
  ""support_3m"": null,
  ""resistance_3m"": null,
  ""sr_range_pct_realtime"": null,
  ""sr_range_pct_1d"": null,
  ""sr_range_pct_1w"": null,
  ""sr_range_pct_3m"": null,
  ""volume_threshold"": 78,
  ""bollinger"": {
    ""mid_price"": 21246.2,
    ""upper_band"": 21915.58,
    ""lower_band"": 20576.82
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Price has recently moved above support and resistance levels, indicating potential breakout."",
    ""Recent daily candles show increased volatility and upward momentum."",
    ""Recent indicator data suggests bullish trend continuation with positive MACD histogram and ADX above threshold.""
  ],
  ""signal"": ""Bullish Breakout"",
  ""predicted_targets"": {
    ""1d"": {
      ""ret"": 0.012,
      ""price"": 19399.0
    },
    ""1w"": {
      ""ret"": 0.045,
      ""price"": 20000.0
    },
    ""3m"": {
      ""ret"": 0.12,
      ""price"": 21600.0
    }
  },
  ""targets"": {
    ""1d"": {
      ""time"": null,
      ""price"": 19399.0,
      ""ret"": 0.012
    },
    ""1w"": {
      ""time"": null,
      ""price"": 20000.0,
      ""ret"": 0.045
    },
    ""3m"": {
      ""time"": null,
      ""price"": 21600.0,
      ""ret"": 0.12
    }
  }
}"
