timestamp,raw_response
2025-08-19 13:28:21,"{
  ""stock_code"": ""GRSE"",
  ""instrument_token"": 1401601,
  ""support"": 2475.0,
  ""resistance"": 2685.0,
  ""volume_threshold"": 1000000,
  ""bollinger"": {
    ""mid_price"": 2560.0,
    ""upper_band"": 2647.0,
    ""lower_band"": 2475.0
  },
  ""macd"": {
    ""signal_line"": 0.2389,
    ""histogram"": 0.2322,
    ""ma_fast"": 2561.0,
    ""ma_slow"": 2600.0,
    ""ma_signal"": 2550.0
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a strong upward move with the latest close at 2630.0, near the resistance at 2685.0."",
    ""ADX remains above 20, indicating a strong trend."",
    ""MACD histogram is positive and stable, supporting bullish momentum."",
    ""Price is trading near the upper Bollinger Band, suggesting potential continuation upward.""
  ],
  ""last_updated"": ""2025-08-19 13:30:00"",
  ""signal"": ""Buy""
}"
2025-08-19 13:34:16,"{
  ""stock_code"": ""GRSE"",
  ""instrument_token"": 1401601,
  ""support"": 2475.0,
  ""resistance"": 2685.0,
  ""volume_threshold"": 1000000,
  ""bollinger"": {
    ""mid_price"": 2560.0,
    ""upper_band"": 2647.0,
    ""lower_band"": 2475.0
  },
  ""macd"": {
    ""signal_line"": 0.2389,
    ""histogram"": 0.2322,
    ""ma_fast"": 2561.0,
    ""ma_slow"": 2600.0,
    ""ma_signal"": 2550.0
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a strong upward move with the latest close at 2631.1, near the resistance at 2685.0."",
    ""Price has broken above previous support levels and is trading near the upper Bollinger Band, indicating potential bullish momentum."",
    ""ADX remains above 20, confirming a strong trend."",
    ""MACD histogram is positive and stable, supporting bullish outlook.""
  ],
  ""last_updated"": ""2025-08-19 13:30:00"",
  ""signal"": ""Buy""
}"
2025-08-19 13:38:32,"{
  ""stock_code"": ""GRSE"",
  ""instrument_token"": 1401601,
  ""support"": 2475.0,
  ""resistance"": 2685.0,
  ""volume_threshold"": 1000000,
  ""bollinger"": {
    ""mid_price"": 2560.0,
    ""upper_band"": 2647.0,
    ""lower_band"": 2475.0
  },
  ""macd"": {
    ""signal_line"": 0.2389,
    ""histogram"": 0.2322,
    ""ma_fast"": 2561.0,
    ""ma_slow"": 2600.0,
    ""ma_signal"": 2550.0
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a strong upward move with the latest close at 2634.0, near the resistance at 2685.0."",
    ""Price has broken above previous support levels and is trading near the upper Bollinger Band, indicating potential bullish momentum."",
    ""ADX remains above 20, confirming a strong trend."",
    ""MACD histogram is positive and stable, supporting bullish outlook.""
  ],
  ""last_updated"": ""2025-08-19 13:30:00"",
  ""signal"": ""Buy""
}"
2025-08-19 13:53:18,"{
  ""stock_code"": ""GRSE"",
  ""instrument_token"": 1401601,
  ""support"": 2475.0,
  ""resistance"": 2685.0,
  ""volume_threshold"": 1000000,
  ""bollinger"": {
    ""mid_price"": 2560.0,
    ""upper_band"": 2647.0,
    ""lower_band"": 2475.0
  },
  ""macd"": {
    ""signal_line"": 0.2389,
    ""histogram"": 0.2322,
    ""ma_fast"": 2561.0,
    ""ma_slow"": 2600.0,
    ""ma_signal"": 2550.0
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a sideways consolidation with low volatility, with the latest close at 2628.0, remaining within support and resistance levels."",
    ""No significant breakout or trend reversal signals detected in recent data."",
    ""ADX remains above 20, indicating a maintained trend but no clear directional move."",
    ""MACD histogram is stable and close to zero, suggesting no strong momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:52:00"",
  ""signal"": ""Hold""
}"
2025-08-19 14:45:13,"{
  ""stock_code"": ""GRSE"",
  ""instrument_token"": 1401601,
  ""support"": 2475.0,
  ""resistance"": 2685.0,
  ""volume_threshold"": 1000000,
  ""bollinger"": {
    ""mid_price"": 2560.0,
    ""upper_band"": 2647.0,
    ""lower_band"": 2475.0
  },
  ""macd"": {
    ""signal_line"": 0.2389,
    ""histogram"": 0.2322,
    ""ma_fast"": 2561.0,
    ""ma_slow"": 2600.0,
    ""ma_signal"": 2550.0
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a sideways consolidation with the latest close at 2633.8, near the resistance at 2685.0."",
    ""ADX remains above 20, indicating a strong trend."",
    ""MACD histogram is positive and stable, suggesting ongoing momentum."",
    ""Price is trading within Bollinger Bands, indicating no immediate breakout.""
  ],
  ""last_updated"": ""2025-08-19 15:00:00"",
  ""signal"": ""Hold""
}"
2025-08-19 15:15:11,"{
  ""stock_code"": ""GRSE"",
  ""instrument_token"": 1401601,
  ""support"": 2475.0,
  ""resistance"": 2685.0,
  ""volume_threshold"": 1000000,
  ""bollinger"": {
    ""mid_price"": 2560.0,
    ""upper_band"": 2647.0,
    ""lower_band"": 2475.0
  },
  ""macd"": {
    ""signal_line"": 0.2389,
    ""histogram"": 0.2322,
    ""ma_fast"": 2561.0,
    ""ma_slow"": 2600.0,
    ""ma_signal"": 2550.0
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a slight upward momentum with the latest close at 2603.3, approaching the resistance at 2685.0."",
    ""ADX remains above 20, indicating a strong trend."",
    ""MACD histogram is negative but decreasing in magnitude, suggesting potential weakening of bearish momentum."",
    ""Price is trading within Bollinger Bands, indicating no immediate breakout but close to upper band.""
  ],
  ""last_updated"": ""2025-08-19 15:00:00"",
  ""signal"": ""Hold""
}"
2025-08-19 15:19:35,"{
  ""stock_code"": ""GRSE"",
  ""instrument_token"": 1401601,
  ""support"": 2475.0,
  ""resistance"": 2685.0,
  ""volume_threshold"": 1000000,
  ""bollinger"": {
    ""mid_price"": 2560.0,
    ""upper_band"": 2647.0,
    ""lower_band"": 2475.0
  },
  ""macd"": {
    ""signal_line"": 0.2389,
    ""histogram"": 0.2322,
    ""ma_fast"": 2561.0,
    ""ma_slow"": 2600.0,
    ""ma_signal"": 2550.0
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a slight upward momentum with the latest close at 2596.7, near the resistance at 2685.0."",
    ""ADX remains above 20, indicating a strong trend."",
    ""MACD histogram is negative but decreasing in magnitude, suggesting potential weakening of bearish momentum."",
    ""Price is trading within Bollinger Bands, indicating no immediate breakout but close to upper band.""
  ],
  ""last_updated"": ""2025-08-19 15:00:00"",
  ""signal"": ""Hold""
}"
2025-08-22 12:04:32,"{
  ""stock_code"": ""GRSE"",
  ""instrument_token"": 1401601,
  ""support"": 2588.59,
  ""resistance"": 2649.56,
  ""volume_threshold"": 1144,
  ""bollinger"": {
    ""mid_price"": 2619.07,
    ""upper_band"": 2649.56,
    ""lower_band"": 2588.59
  },
  ""macd"": {
    ""signal_line"": 0.2389,
    ""histogram"": 0.2322,
    ""ma_fast"": 2561.0,
    ""ma_slow"": 2600.0,
    ""ma_signal"": 2550.0
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a slight upward momentum with MACD histogram positive and price near resistance."",
    ""Support and resistance levels remain valid; no major breakout or breakdown observed."",
    ""Volume remains below threshold, indicating no strong breakout confirmation."",
    ""ADX indicates moderate trend strength, no significant change.""
  ],
  ""last_updated"": ""2025-08-21 14:59:21"",
  ""signal"": ""Hold""
}"
2025-08-22 12:09:49,"{
  ""stock_code"": ""GRSE"",
  ""instrument_token"": 1401601,
  ""support"": 2588.59,
  ""resistance"": 2649.56,
  ""volume_threshold"": 1144,
  ""bollinger"": {
    ""mid_price"": 2619.07,
    ""upper_band"": 2649.56,
    ""lower_band"": 2588.59
  },
  ""macd"": {
    ""signal_line"": 0.2389,
    ""histogram"": 0.2322,
    ""ma_fast"": 2561.0,
    ""ma_slow"": 2600.0,
    ""ma_signal"": 2550.0
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a slight upward momentum with MACD histogram positive and price near resistance."",
    ""Support and resistance levels remain valid; no major breakout or breakdown observed."",
    ""Volume remains below threshold, indicating no strong breakout confirmation."",
    ""ADX indicates moderate trend strength, no significant change.""
  ],
  ""last_updated"": ""2025-08-21 14:59:21"",
  ""signal"": ""Hold""
}"
2025-09-01 14:35:15,"{
  ""stock_code"": ""GRSE"",
  ""instrument_token"": 1401601,
  ""ohlcv"": {
    ""time"": ""2025-09-01 11:22:00+00:00"",
    ""open"": 2438.3,
    ""high"": 2440.0,
    ""low"": 2435.4,
    ""close"": 2436.0,
    ""volume"": 1550
  },
  ""support"": 2421.5,
  ""resistance"": 2442.8,
  ""volume_threshold"": 1933,
  ""bollinger"": {
    ""mid_price"": 2432.15,
    ""upper_band"": 2442.55,
    ""lower_band"": 2422.26
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent price near support level with sideways movement, indicating consolidation."",
    ""No significant change in ADX or MACD suggesting lack of strong trend."",
    ""Price remains within Bollinger bands, indicating low volatility and no breakout signals.""
  ],
  ""signal"": ""No Action"",
  ""predicted_targets"": {
    ""1d"": {
      ""ret"": 0.001,
      ""price"": 2436.24
    },
    ""1w"": {
      ""ret"": 0.005,
      ""price"": 2450.18
    },
    ""3m"": {
      ""ret"": 0.02,
      ""price"": 2484.72
    }
  },
  ""targets"": {
    ""1d"": {
      ""time"": ""2025-09-02"",
      ""price"": 2436.24,
      ""ret"": 0.001
    },
    ""1w"": {
      ""time"": ""2025-09-08"",
      ""price"": 2450.18,
      ""ret"": 0.005
    },
    ""3m"": {
      ""time"": ""2025-12-01"",
      ""price"": 2484.72,
      ""ret"": 0.02
    }
  }
}"
